,adjusted_close,date,high,low,open,symbol,volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
2020-08-06,113.326835068,2020-08-06,457.65,439.19,441.62,AAPL,50607225.0,-54535801318.935036,96997300.0,-37.234928791262725,12706364.784177102,35.75153700817992,17.69134743112217,-114.4926155692127,465864.89106766845,1399.9139749144815,350.9271564094538,294.0517296491786,119.61380843759999,133.9523067753893,105.27531009981065,23.974653971944083,0.2807659762727533,0.0,0.0,340.1298134742666,351.27613347426677,328.98349347426654,6.55415641818968,-9.673894989838095,0.0,1.0,126.0,515.14,320.57,325.330331909803,-0.03256710934882049,11.907120604188355,-1.7903685982133482,-0.6858740140630628,-1.1044945841502853,114.49347372166672,118.75005605615385,114.5317509392297,116.32211953744304,52.396720064674405,3.907730042190826,1.2107912465083515,0.02496295818099675,0.045063439012030124,-0.020100480831033374,-0.05065085149968762,28.813813410935673,19.98324188392337,4.355923818400015,-12.927937298799758,32.74834312042377,-45.67628041922353,450.38835,312.57,381.479175,309.12,112.60475,114.245,28.000000000000004,88.0,-60.0,444.0687540998144,497.3598477897818,0.0,0.0,0.048827607941248186,45.13049285684443,0.4173260000634882,0.2954699244143225,0.1818446859015657,-9.741967724737869,-0.04235527583346715,-410.47683800831624,-411.97343743814577,-510.47683800831624,152.97667735294118,112.75353601751222,-9.66550303551757,-33.18291832630343,-31.173859074826108,-2.0090592514773213,2.322186538054938,2.2956340659866292,-2.6067075730491607
2020-08-05,109.506242486,2020-08-05,441.57,435.59,437.51,AAPL,30497988.0,-57892352324.88047,66499312.0,-45.14096590306133,-5754599.716237437,37.252395870906085,-192.94125238687943,-119.44049032285955,147014.1535397222,1352.718613420559,348.1888466594884,297.4708731774607,118.54026520349996,132.52562256635582,104.55490784064409,23.59596098228223,0.17701852433554233,0.0,0.0,338.1378511797666,349.2611711797668,327.01453117976655,6.579162883534474,-9.777129880906248,0.0,1.0,126.0,515.14,320.57,328.27664028923607,-0.042385150624453916,12.241245174964327,-2.058643963275699,-0.9604280039055901,-1.098215959370109,113.28818290750006,118.66800602099998,113.75859579257897,115.81723975585467,52.19100236340304,3.555566134829374,1.200513680749429,0.025606140427984408,0.04677633499361496,-0.02117019456563055,-0.08838238498418492,28.682790397019037,-1.2061019454723125,-0.645917027499948,-24.436595153507383,21.618189006400677,-46.05478415990806,449.97,313.015,381.4925,309.12,112.60475,114.245,24.0,84.0,-60.0,444.0687540998144,493.7038589223949,0.0,0.0,0.024413803970624093,40.21129502218689,0.18094982780925473,0.2620836581201919,0.23797161342033565,-11.299838843317204,-0.1726726556977205,-409.91044313513504,-411.3771971917021,-509.910443135135,141.58308911764703,112.54293695473459,-11.666952494607795,-34.834090198759846,-31.905905299612858,-2.928184899146988,-3.3713044043870988,-3.4294433026768267,-5.890131930216569
2020-08-04,109.110751457,2020-08-04,443.16,433.55,436.53,AAPL,43198092.0,-60852336370.46452,23301220.0,-52.33948925359269,-7373150.879048748,25.039356106767556,-5.0054294064647005,-134.18093538066915,-1184193.5646889058,1352.718613420559,342.53694071253216,301.08916161111466,117.30839477034995,129.998837388767,104.61795215193291,21.636034903146736,0.17701507505131886,0.0,0.0,336.4911902955332,347.77851029553347,325.20387029553325,6.7088353725318575,-9.572383827096742,0.0,1.0,126.0,515.14,320.57,331.723915208118,-0.043401471303386945,12.54439512420217,-2.2769200269538885,-1.2237264085152497,-1.0531936184386388,112.55621651425007,118.51362153703843,113.04354281787451,115.3204628448284,51.866233406648526,3.2362991830775094,1.1476161657627244,0.022734799931277576,0.04795740100161831,-0.025222601070340737,-0.12486510279136814,28.594877986859128,-28.34872966022408,-1.9732834493499496,-35.07562050056185,10.199252419377252,-45.2748729199391,448.86,313.015,380.9375,309.12,113.02250000000001,114.245,20.0,80.0,-60.0,444.0687540998144,489.0547502086033,0.0,0.0,0.012206901985312046,39.72855031314013,0.17627196680655927,0.2581825982264338,0.2719120602536492,-12.704246934764498,-0.20197734927413655,-492.15625821880434,-437.5145131207519,-592.1562582188043,130.99062500000002,112.31058149790549,-7.450396778891642,-34.36418857172095,-32.39756195403448,-1.9666266176864724,-0.361158432635067,-0.36181218422965955,-6.2300176546923325
2020-08-03,108.386928252,2020-08-03,446.5457,431.57,432.8,AAPL,77037847.0,-64254404504.437744,-53736627.0,-63.87197179832375,-14285812.37087604,38.029804573022766,13.662986642136778,-100.52521307523855,-667070.2588481741,1352.718613420559,337.4452220741561,304.7237403043032,116.29650605779993,128.43151358200825,104.16149853359161,20.869083578791546,0.17410082811976077,0.0,0.0,334.8933195199332,346.82821951993344,322.9584195199333,7.127583205964613,-8.989245459447995,0.0,1.0,431.57,515.14,473.355,71.85942452859702,-3.867213973291851,12.57732628581543,-2.4797271128333307,-1.474926549378866,-1.0048005634544648,111.97720125850007,118.18456409626921,112.32714057697075,114.80686768980408,51.64653566133513,3.037379300217896,1.0453813804267333,0.02483732663369159,0.042795925249985836,-0.017958598616294248,-0.15996377951375776,28.527436284375895,-88.69006987022932,-1.1059280737999302,-46.54736960785682,-1.4795936508111072,-45.06777595704572,447.87,313.015,380.4425,309.12,113.02250000000001,114.245,16.0,100.0,-84.0,444.0687540998144,483.50427518774296,0.0,0.0,0.006103450992656023,38.81022579285403,0.22134095718613916,0.19285425060065084,0.237706835649092,-14.129439708891923,-0.17366242859103287,-769.5201479784743,-557.1956164441378,-869.5201479784743,119.51534647058827,112.05509879690418,-6.02434331524756,-29.191099045471002,-31.756269372321785,2.565170326850783,-0.6633839427687027,-0.6655941140835786,-6.852072660708142
2020-07-31,105.722960377,2020-07-31,425.66,403.3,411.535,AAPL,93573867.0,-66838625449.07069,-147310494.0,-58.76412557790568,-47856092.83611123,34.972473151593036,-587.3015016040749,-94.62637216502169,-2810944.5221799556,1352.718613420559,333.1797970835037,305.97867344867285,115.36236286549995,127.73069658632166,102.99402914467824,21.44258042849183,0.11031927557580769,0.0,0.0,331.8254953321332,345.21439533213345,318.43659533213327,8.069844052578768,-7.943656123921002,0.0,1.0,403.3,515.14,459.22,96.9466966712474,-2.660738909361589,12.373936443861977,-2.822872812735085,-1.7445158020501097,-1.0783570106849751,111.1882331245834,117.92556625142305,111.31111285389832,114.13398566663341,49.69441386665592,2.7860629240831867,1.696134558067525,0.02552490542154843,0.044491485670131385,-0.018966580248582957,-0.19680716543102003,28.37310942795656,-153.96546524061185,-1.1237113454999417,-56.8048276746992,-13.331765301792501,-43.473062372906696,430.475,313.015,371.745,309.12,113.77000000000001,114.245,12.0,100.0,-88.0,444.0687540998144,477.2721621652138,0.0,0.0,0.0030517254963280116,35.55297928535286,0.0,0.13253764133089926,0.1945248300526611,-16.323358390604472,-0.14025670895256662,-455.35889766335146,-572.3451012868767,-555.3588976633515,103.82449352941182,111.41020488653106,-8.219090287328056,-22.748143987608763,-29.954644295379182,7.206500307770419,-2.457831325200266,-2.488540225640712,-9.141491597628049
2020-07-30,95.70385430729999,2020-07-30,385.19,375.07,376.75,AAPL,39532505.0,-69060775256.72432,-186842999.0,-58.93461648372359,-97602416.83037338,35.19434540896526,-879.3320838130558,-154.13716766832275,-6046286.510403065,1224.5247828468687,329.53593154942905,303.32751006610556,113.91717195566494,128.22862239405003,99.60572151727983,25.126063424318378,-0.13631976810381652,0.0,1.0,325.8736286047432,339.4285286047435,312.3187286047433,8.319114411335843,-7.990279319561244,0.0,1.0,375.07,515.14,445.105,122.9577574612837,-1.9944752316177627,12.64982816601441,-3.858794596705579,-2.167371560981204,-1.691423035724375,109.64366669019172,116.96914884508844,108.90999615442165,112.76879075112723,46.54710000030003,2.583304275840571,2.307834381274856,0.02854875718876676,0.05356183489253586,-0.0250130777037691,-0.24960474635489166,28.165153372127246,-238.48881730880387,0.6205140553350645,-73.26130152719807,-25.42015947180583,-47.84114205539224,416.36,317.82,367.09000000000003,309.12,115.1725,114.245,8.0,100.0,-92.0,444.0687540998144,466.91605946208387,0.0,0.0,0.0015258627481640058,26.533465783157553,0.0,0.07378031906204617,0.13305740366453192,-21.733640065519385,-0.5491056973354155,-312.91010942282696,-512.5963850215509,-412.91010942282696,82.23487588235304,108.43594064290059,-16.22462885029336,-24.12735267344093,-28.789185970991532,4.661833297550601,-9.476755128661408,-9.956351885531678,-17.751929952475088
2020-07-29,94.5596664244,2020-07-29,380.92,374.85,375.0,AAPL,22582314.0,-71168894415.52463,-209425313.0,-58.07175076248936,-87350415.861269,35.62856624169717,-60.344347350762376,-146.52645386720198,-4016381.65692893,1209.8849710129032,327.3746253906438,301.51637362876505,112.33939004033493,127.83273525686691,96.84604482380296,27.58310368423607,-0.07378582118480449,0.0,1.0,320.6534077237565,333.62430772375683,307.6825077237566,8.090292937834342,-8.215422264428634,0.0,1.0,374.85,515.14,444.995,124.88050713968582,-1.9979352311326544,12.968490260110723,-4.717713607891497,-2.6774399703632623,-2.0402736375282347,107.97883172464174,115.97179123291151,106.70225311903371,111.41996672692521,43.61508875923585,2.3919783162288195,2.142623181574039,0.02986459161810542,0.0538030376168077,-0.02393844599870228,-0.31250700963478867,27.815679377503677,-217.95935455207572,2.300466088665061,-86.11109410575659,-37.033410292995164,-49.07768381276143,416.25,320.57,368.40999999999997,309.12,117.695,115.97,4.0,100.0,-96.0,444.0687540998144,452.22068994815044,0.0,0.0,0.0007629313740820029,25.73065892401698,0.0,0.0,0.06877265346431496,-26.252951781552515,-0.5568187509020011,-313.1735570677095,-360.4808547179626,-413.1735570677095,62.33514058823539,105.88701795773424,-17.442311157465976,-27.455192599847354,-28.522387296762698,1.0671946969153439,-1.195550473052065,-1.2027546550491763,-18.735247143004464
2020-07-28,92.78120047610001,2020-07-28,378.1986,372.99,377.47,AAPL,25906375.0,-73982188663.95164,-235331688.0,-57.817031813829594,-81453728.70700061,36.09828303190008,-46.05561380162241,-149.99158878907173,-757226.7045985991,1209.8849710129032,324.8200499734492,299.7286296234485,110.75728666908992,127.41057693453692,94.10399640364292,30.071683347032714,-0.039715753057145406,0.0,1.0,315.6064113528932,327.7478413528935,303.46498135289323,7.694032543859998,-8.676234219395532,0.0,1.0,372.99,515.14,444.065,128.34370024312912,-1.9712191313675698,13.377301449862532,-5.478764662583714,-3.237704908807353,-2.2410597537763612,106.15727708690007,114.50271789860766,104.56055271242852,110.03931737501223,40.80704951187057,2.216193096680109,2.0333546355916616,0.029205127154892055,0.054526081227655634,-0.02532095407276358,-0.382177603285028,27.54801901413715,-190.1725481453789,1.8890061849100732,-97.60690872887669,-48.60881827120104,-48.99809045767565,415.32,320.57,367.945,309.12,122.26499999999999,120.53999999999999,4.0,100.0,-96.0,444.0687540998144,438.29396575748336,0.0,0.0,0.00038146568704100145,24.49030892573205,0.0,0.0,0.024593439687348544,-30.32889511447466,-0.7100416204913594,-307.313884101667,-311.13251686406784,-407.31388410166704,42.15432999999996,103.65219626765544,-19.067239257787662,-29.755594864362568,-28.769028810282673,-0.9865660540798942,-1.88078703695711,-1.8986987797493526,-20.26366408035406
2020-07-27,94.33082884790001,2020-07-27,379.62,373.92,374.84,AAPL,30303548.0,-76985314621.87723,-205028140.0,-60.9741221078425,-63109019.213571526,41.10716996046352,22.114539195212462,-143.00045698347805,18885.058197314735,1209.8849710129032,321.77559228407335,298.43964661349366,109.20120586438493,125.88720882372897,92.5152029050409,30.560107513951984,0.05440565806211778,0.0,0.0,310.2866155797566,321.48804557975683,299.08518557975657,7.220053613379849,-9.139652559175666,0.0,1.0,372.99,499.472,436.231,115.82472830664136,-2.203152789741624,13.661387577129878,-5.88897659130059,-3.7679592453060007,-2.1210173459945896,104.63098841972506,112.98666669583457,102.9867490409626,108.87572563226318,38.262790087425095,2.0886851389761203,1.8826741494927948,0.030136093938475605,0.0534892642219173,-0.023353170283441693,-0.450468838647847,27.31841049439112,-154.82583286147502,-0.17821426238492677,-110.96243330050743,-60.4148986553067,-50.54753464520073,415.32,320.57,367.945,309.12,122.26499999999999,120.53999999999999,12.0,96.0,-84.0,444.0687540998144,425.2331726059867,0.0,0.0,0.00019073284352050072,27.75806334476175,0.15832002417885374,0.05277334139295103,0.017591113797650163,-32.65827047079634,-0.566247768183685,-305.6143574820136,-308.7005995504633,-405.6143574820136,21.97896588235284,101.52445045372639,-16.259269206345316,-30.91624483278958,-29.198472014784056,-1.7177728180055247,1.670196509474109,1.6564021113812721,-18.93191058104159
2020-07-24,92.1469224106,2020-07-24,371.88,356.58,363.95,AAPL,46359716.0,-78634163537.62239,-251387856.0,-62.39646401947896,-68557056.7836042,33.3960414768769,-413.8549942799487,-176.99122553348343,-567171.237235049,1209.8849710129032,316.4768635963604,296.35059906735427,107.61006537211492,124.42802080561268,90.79210993861716,31.25721627496717,0.04027875080713865,0.0,0.0,304.0860163368765,315.46444633687685,292.7075863368766,7.483691711357567,-8.813195841881281,0.0,1.0,356.58,473.56800000000004,415.074,108.71473741369482,-2.260343604381645,14.035781839829507,-6.317471617728913,-4.277861719790583,-2.0396098979383295,103.22464932044171,111.5836751538192,101.31908340552219,107.6365550232511,35.973055502929114,1.938958486432648,2.19556812467329,0.02838450518922377,0.05858021230972684,-0.03019570712050307,-0.5181125592743999,27.195984018573352,-149.9251699152337,4.7546366698850875,-124.8246797687074,-72.847870040852,-51.9768097278554,401.56285,435.86,418.711425,309.12,122.26499999999999,120.53999999999999,8.0,100.0,-92.0,444.0687540998144,414.78453808478935,0.0,0.0,9.536642176025036e-05,26.04726064976822,0.07543303534661175,0.07791768650848828,0.043563675967146255,-35.137284183210795,-0.6631612581250812,-261.6335980898387,-291.5206132245064,-361.63359808983876,4.528524705882262,99.34754217908042,-15.47936718981982,-29.16101877088309,-29.190981366003864,0.02996259512077515,-2.31515662903945,-2.3423773355098376,-20.808763827260222
2020-07-23,92.3757599871,2020-07-23,388.31,368.039,387.9935,AAPL,49251108.0,-80022936130.0588,-202136748.0,-60.37044291282711,-57153119.500995085,40.16068974410083,573.9342138252003,-109.75855410990657,-950989.8850027042,1209.8849710129032,312.7581828158639,296.33184691955887,106.33413596266992,123.70063126501267,88.96764066032716,32.66400793145017,0.09812340565666912,0.0,0.0,298.7046138341799,310.2641438341801,287.1450838341799,7.7397733176074475,-8.4246212366367,0.0,1.0,356.58,468.65,412.615,105.39418878556903,-2.357492995564379,14.504940406341197,-6.562938266318298,-4.734877029096126,-1.8280612372221716,101.55890414920005,110.35174960628459,99.9431874949957,106.506125761314,33.715278800903,2.2136021762828366,2.028470421355044,0.035278571597723817,0.05479190702627031,-0.019513335428546497,-0.581494555698914,27.05133764331723,-103.48158597593225,4.4207637343300945,-139.94015027317516,-85.68159838748176,-54.25855188569341,401.56285,435.86,418.711425,309.12,306.3825,304.435,4.0,96.0,-92.0,444.0687540998144,403.1436304678315,0.0,0.0,4.768321088012518e-05,26.558039632399442,0.1001798585501245,0.11131097269186312,0.08066733353110063,-36.98668552677161,-0.6358941968280121,-261.40718315316116,-276.21837957500446,-361.40718315316116,-3.5588841176470964,97.00809849801814,-17.78934281997961,-27.02350674382668,-28.757486441568428,1.7339796977417485,0.24833990166304165,0.2480320477067366,-20.612100389223098
2020-07-22,96.7808833362,2020-07-22,391.9,386.41,386.77,AAPL,22250413.0,-82392861392.82011,-179886335.0,-59.360535016536055,-34986129.024650306,45.31386594622733,270.9295553300494,-82.26196074472061,1183365.7141481428,1267.5807619463515,310.6076777735308,296.65108622889295,105.40642456342991,122.73276234710342,88.0800867797564,32.87529741272483,0.2510858516403365,0.0,0.0,294.9854351958532,306.49596519585344,283.47490519585324,7.804134459965983,-8.109705715534018,0.0,1.0,356.58,464.35,410.46500000000003,102.24234475873699,-2.4106812347016784,14.577356180801349,-6.3290582706544996,-5.053713277407802,-1.2753449932466978,100.39440278580007,109.28148848444614,99.45667916287329,105.78573743352779,31.775098207584612,2.1359049844296463,1.8731984399648045,0.03905195032155701,0.05187826384567932,-0.012826313524122307,-0.6311191397642989,26.86148364590579,-69.04556911430868,7.920410504570086,-148.83064768858694,-98.32104585281787,-50.50960183576906,401.56285,435.86,418.711425,309.12,308.4675,306.52,8.0,92.0,-84.0,444.0687540998144,393.8309043742652,0.0,0.0,2.384160544006259e-05,35.756652338696696,0.5458451073191314,0.240486000405289,0.14323821986854662,-35.82854019965253,-0.38295522873635973,-257.0486956206589,-260.02982562121963,-357.0486956206589,-9.30356058823537,96.9770113925509,-12.617063803975906,-29.453429561135753,-28.896675065481897,-0.5567544956538555,4.768700522426195,4.658488215417389,-16.826329205740798
2020-07-21,96.5097605552,2020-07-21,397.0,386.97,396.69,AAPL,25627347.0,-83902780932.43327,-205513682.0,-58.52387709066168,-30980704.53374199,42.29086226361449,110.76019690996516,-83.23010525791472,989262.8954301919,1267.5807619463515,307.675708343262,297.00788927238364,104.47238369198992,121.60120285909795,87.34356452488188,32.791094759755794,0.2675664895779767,0.0,0.0,291.47406883245986,303.0265988324601,279.92153883245993,7.9269693158471,-7.938164985386696,0.0,1.0,356.58,464.35,410.46500000000003,103.15644784915821,-2.413196988445763,14.823532917036955,-6.095320965748044,-5.26203481507585,-0.833286150672194,98.99297990973339,108.14281370845384,99.00330706938509,105.09862803513313,30.199286228658302,2.1025421177277046,1.7302363469104423,0.03759348929631374,0.051270777130026944,-0.013677287833713206,-0.668882059674826,26.691616042131468,-56.92983314334446,5.0338587940100865,-156.61680020086504,-110.55098258537434,-46.0658176154907,391.12,435.86,413.49,309.12,308.4675,306.52,4.0,88.0,-84.0,356.58,393.8309043742652,1.0,0.0,1.1920802720031295e-05,35.46225287424785,0.5315816944817546,0.3925355534503366,0.24811084218249604,-34.97941793973749,-0.12497680746822995,-257.3169481001286,-258.59094229131625,-357.3169481001286,-14.147479411764834,96.91359306643427,-14.839446017096627,-30.817994629284033,-29.280938978242325,-1.5370556510417082,-0.28014084151120056,-0.28053397034790706,-17.059332627019597
2020-07-20,97.86039973,2020-07-20,394.0,384.25,385.67,AAPL,22397208.0,-85240937616.5941,-183116474.0,-57.77709143839148,-22233382.95307259,44.70491950558386,-124.50212544349338,-92.87460776804404,241652.79693601443,1285.3203586924062,304.6885341229884,297.05612428962525,103.65347110248993,120.39807153569105,86.90887066928882,32.308807905997625,0.3270167330776237,0.0,0.0,287.79432788172653,298.8242878817267,276.76436788172657,7.665168442467013,-8.109910106279868,0.0,1.0,356.58,464.17,410.375,103.79777816954896,-2.4046807349196015,14.914599456059682,-5.7349878044754945,-5.356625412955779,-0.3783623915197154,98.02249301340005,107.12116493264615,98.82747517101815,104.56246297549364,28.58667894745336,1.9441997768089088,1.6687894049943672,0.03619192750286331,0.05153291859906269,-0.01534099109619938,-0.6936544405242361,26.323418054475493,-54.606225271115,5.457280354510075,-163.1145706990744,-122.36317625474936,-40.75139444432503,376.78999999999996,435.86,406.325,309.12,308.4675,306.52,4.0,84.0,-80.0,357.3884,393.8309043742652,0.0,0.0,5.960401360015648e-06,38.19236392180998,0.6638533378292173,0.5804267132100341,0.4044827556885531,-33.47611349967919,-0.03520296832476589,-255.98060776689425,-256.7820838292273,-355.98060776689425,-19.671479411764892,97.00585618969177,-10.634866553373785,-32.425991310119215,-29.909949444617705,-2.51604186550151,1.399484536102924,1.3897821685685763,-15.898590812994161
2020-07-17,95.84065938030001,2020-07-17,388.59,383.36,387.95,AAPL,23046755.0,-87797975882.50188,-206163229.0,-57.77857691933598,-25706965.531655066,37.236846886221485,-71.48294846714822,-99.24420033220622,-162216.41026622965,1285.3203586924062,301.1048506723592,296.4234718876627,102.71861977095493,119.0097411008579,86.42749844105197,31.71989920859411,0.28890463549522016,0.0,0.0,285.5645845151698,294.88154451517005,276.2476245151699,6.525290953581216,-9.681643214893503,0.0,1.0,356.58,464.17,410.375,104.74245101804078,-2.4234533006757126,15.06306785834325,-5.548438400554531,-5.3949880104755294,-0.1534503900790014,96.91665200700838,105.98225010335,98.36796504936922,103.91640344992375,27.037976835754,1.801419435954019,1.5687166174424887,0.03379311343143752,0.05106403159788939,-0.01727091816645187,-0.7109267194387332,25.76190544143366,-56.00548844579336,5.668308481045074,-169.7941633061575,-133.08904978574483,-36.70511352041265,376.78999999999996,428.02599999999995,402.40799999999996,309.12,313.47,309.12,4.0,80.0,-76.0,358.180632,393.8309043742652,0.0,0.0,2.980200680007824e-06,35.75645078180386,0.7166307372164387,0.6373552565091366,0.536772507723169,-32.86447809143663,-0.08046016073245729,-289.82083240579453,-267.70612942427255,-389.82083240579453,-23.007920588235493,96.89887272520032,-12.162038937042489,-33.52003387215899,-30.631966330125962,-2.8880675420330277,-2.0638995500452895,-2.08549562105409,-17.634359418786516
2020-07-16,96.0346738474,2020-07-16,389.62,383.62,386.25,AAPL,27645927.0,-90475809453.86386,-178517302.0,-57.568728555242096,-21268297.62793431,42.57806099301163,13.99844541295382,-84.46279334650386,-419697.0053383283,1285.3203586924062,298.98891592868506,296.15905876086646,101.78836065687493,117.35919741888713,86.21752389486272,30.594532933880252,0.31524156673737475,0.0,0.0,286.0082784998398,294.9132384998401,277.10331849983993,6.227064507858336,-10.166729814195596,0.0,1.0,356.58,457.65,407.115,99.29426051049539,-2.5778700519699216,15.020456237718438,-5.3235744553714,-5.3807052994547035,0.0571308440833036,95.88729747329171,104.9078247799423,98.00899717214318,103.33257162751458,25.654726013864966,1.6940536661393883,1.4526257768514683,0.035000260382103805,0.04739563705581225,-0.012395376673708443,-0.7208712632474242,25.317369769380598,-49.0505187200515,3.934599720125078,-173.13026269748278,-142.75784629593664,-30.372416401546133,376.78999999999996,415.074,395.932,309.12,314.845,309.12,4.0,76.0,-72.0,358.95701936,393.8309043742652,0.0,0.0,1.490100340003912e-06,36.17754764164742,0.766967684707565,0.7158172532510735,0.6445330743234147,-32.24524974280164,-0.08941751587406409,-289.60517858761716,-278.46887292010206,-389.6051785876172,-28.79323235294146,96.89365718514054,-11.39644291411319,-33.329098898446105,-31.171392843789995,-2.15770605465611,0.2024344034718517,0.20222978113739742,-17.46762302561018
2020-07-15,97.23109639440001,2020-07-15,396.99,385.96,395.96,AAPL,38306874.0,-92519610748.63953,-140210428.0,-57.44216448036533,-11682654.001273908,50.33564038630468,139.7938396121804,-74.11998841660065,533200.9106249628,1285.3203586924062,296.24210363033535,296.6386855000398,101.01760083389493,115.87187523025923,86.16332643753063,29.409279717085056,0.37254495445359165,0.0,0.0,287.00332616550645,296.40428616550673,277.60236616550657,6.551115713954355,-9.593236742370191,0.0,1.0,356.58,457.65,407.115,100.05187132308875,-2.566032488429801,14.930485307318413,-4.99129036972225,-5.302822313508213,0.3115319437859627,95.1796421414084,104.11308432680383,97.88932012941346,102.88061049913571,24.764266071120428,1.7510274907332621,1.3429808028782335,0.036675124405235855,0.04671786380886058,-0.010042739403624726,-0.7220874279993612,25.09964719262284,-33.58287606375508,-5.31374652659494,-172.47184579341007,-151.07617263644033,-21.395673156969735,376.78999999999996,412.615,394.7025,309.12,314.845,309.12,4.0,72.0,-68.0,359.7178789728,393.8309043742652,0.0,0.0,50.00000074505017,38.839842943520765,1.0,0.8278661406413343,0.7270128834671814,-30.98653816909913,0.013029105579419156,-288.275313375653,-289.2337747896883,-388.275313375653,-35.941291176470884,96.90346655370976,-8.032185205861296,-30.729673494614506,-31.0830489739549,0.35337547934039293,1.2458235125587525,1.2381269889104374,-16.439415267789602
2020-07-14,96.5669699494,2020-07-14,389.02,375.51,379.36,AAPL,42748119.0,-94327612730.38174,-182958547.0,-57.105222311666516,-14069440.044221535,37.665077779404605,-291.0703509550912,-95.88665538783121,185249.65866954898,1285.3203586924062,290.54172365298587,296.1537073105958,100.39479975126493,114.89453457202546,85.89506493050439,28.885430035588765,0.3680034549189036,0.0,0.0,287.57423181461644,297.80533181461675,277.3431318146165,7.1154497643554855,-8.834639572734826,0.0,1.0,356.58,457.65,407.115,100.67254504257981,-2.57260344365885,14.954310183479247,-4.7270517811968915,-5.187668207045949,0.46061642584905726,95.25156844491671,103.39123273558845,97.68588164018063,102.41293342137752,23.26152711632625,1.623108791562516,1.5065019760185407,0.0346604048212394,0.04964972474207818,-0.014989319920838781,-0.717213951103739,25.043119840227178,-49.810760196070866,-5.83513332686492,-170.11670772798664,-157.6488697950491,-12.467837932937528,376.78999999999996,410.46500000000003,393.6275,309.12,314.845,309.12,12.0,68.0,-56.0,360.463521393344,393.8309043742652,0.0,0.0,75.00000037252508,37.89488134941373,0.9341468794083772,0.9003715213719806,0.814684971754796,-30.164314861377996,-0.010869701962407411,-376.39407940156315,-318.0915237882778,-476.3940794015631,-45.34896764705911,96.88618690090378,0.9018609003234022,-27.439116307229895,-30.354262440609897,2.915146133380002,-0.6830391403858105,-0.6853825296623484,-17.010166767445856
2020-07-13,94.9949552929,2020-07-13,399.82,381.03,389.06,AAPL,47913079.0,-95834261274.39716,-230871626.0,-56.41916786745244,-22819528.95591024,52.49136984392688,320.00949051927995,-31.078727379020147,-1071963.8702822756,1285.3203586924062,286.44692516931485,296.86363958459617,99.52631241380992,113.10575204569663,85.9468727819232,27.288139794482085,0.33315375141586995,0.0,0.0,288.50670269611646,300.04680269611674,276.9666026961165,7.999883463473827,-7.884318480915018,0.0,1.0,356.58,457.65,407.115,101.55103464475981,-2.588157165401207,14.808192488384503,-4.591560588640576,-5.068446683364875,0.476886094724299,95.28784251729171,102.6144780167,97.27189297136823,101.86345356000881,22.4515013331817,1.7696111732431807,1.3926346004205612,0.039281821257618685,0.041192939356847695,-0.0019111180992290103,-0.7099339972155186,25.16123684950246,-28.57468383150591,-6.745111937709908,-169.52646240847483,-162.61573453280104,-6.9107278756737855,383.92949999999996,410.46500000000003,397.19725,309.12,397.35249999999996,309.12,8.0,64.0,-56.0,361.1942509654771,393.8309043742652,0.0,0.0,62.499537524370496,35.68191242135056,0.7799280089335718,0.9046916294473163,0.8776430971535437,-30.02579194782812,-0.16104052094795954,-604.9607879442644,-423.21006024049365,-704.9607879442644,-41.80617352941198,96.86986254221728,0.4603324915999008,-23.507071249246138,-28.984824202337148,5.477752953091009,-1.6279009865627136,-1.6412968748234391,-18.36115908138536
